,Close,Volume
2014-06-10,1472072.1541478878,1514641
2014-06-11,1473074.1023129371,1889089
2014-06-12,1474076.4363576216,2688974
2014-06-13,1475073.118066061,4238910
2014-06-14,1476074.9313026746,2341777
2014-06-15,1477076.4380979028,1846169
2014-06-16,1478078.32498959,1220449
2014-06-17,1479078.976946989,4397293
2014-06-18,1480075.322920954,581791
2014-06-19,1481078.0338365533,942313
2014-06-20,1482078.602335717,4412985
2014-06-21,1483077.319125665,3433216
2014-06-22,1484078.5501825525,3918167
2014-06-23,1485078.694013515,4304674
2014-06-24,1486078.68747777,4064965
2014-06-25,1487080.4986747904,4342351
2014-06-26,1488078.0544751028,1737704
2014-06-27,1489077.1344190226,766842
2014-06-28,1490079.3165355532,1497427
2014-06-29,1491080.0822435373,2835551
2014-06-30,1492080.2770276067,1085706
2014-07-01,1493077.629062456,1564555
2014-07-02,1494078.4097742082,1243894
2014-07-03,1495076.225481978,2327729
2014-07-04,1496073.8827528937,599867
2014-07-05,1497074.4514030814,2902364
2014-07-06,1498078.181019991,2715098
2014-07-07,1499075.6942703119,858463
2014-07-08,1500074.0203751808,3684801
2014-07-09,1501077.7577126303,2263751
2014-07-10,1502076.9678518998,2393333
2014-07-11,1503075.6150913856,332002
2014-07-12,1504078.1282473893,4456621
2014-07-13,1505078.0158899457,566417
2014-07-14,1506079.126784467,4175953
2014-07-15,1507082.1121037903,2736527
2014-07-16,1508079.5535545025,1939659
2014-07-17,1509078.9060404815,655021
2014-07-18,1510080.368139511,4849444
2014-07-19,1511078.2527271444,676367
2014-07-20,1512081.9224896578,2671420
2014-07-21,1513084.0251808546,2491724
2014-07-22,1514079.9469759224,4811084
2014-07-23,1515082.0847338787,645314
2014-07-24,1516083.126649556,3661501
2014-07-25,1517081.9566795677,579008
2014-07-26,1518080.4904908494,4487447
2014-07-27,1519081.3804004746,1933446
2014-07-28,1520077.257418277,2269694
2014-07-29,1521075.148924866,1783341
2014-07-30,1522076.9607893988,992783
2014-07-31,1523075.7542808738,3210151
2014-08-01,1524076.039130795,2823133
2014-08-02,1525073.469904879,4563834
2014-08-03,1526072.8345637126,4943751
2014-08-04,1527074.8580565315,885900
2014-08-05,1528075.0351889166,4862465
2014-08-06,1529076.6743496615,3233342
2014-08-07,1530076.186789006,610843
2014-08-08,1531077.0601197854,280213
2014-08-09,1532080.2216475196,3603985
2014-08-10,1533083.2725719716,3619050
2014-08-11,1534083.8089316755,2554644
2014-08-12,1535083.64956397,3169413
2014-08-13,1536085.9942077438,1654756
2014-08-14,1537085.6674929406,2390295
2014-08-15,1538083.228912294,4114352
2014-08-16,1539080.3215140786,1071696
2014-08-17,1540081.0321525123,2761500
2014-08-18,1541078.0529823857,368851
2014-08-19,1542081.6743619984,3466387
2014-08-20,1543084.4454467809,4625621
2014-08-21,1544083.978740313,597851
2014-08-22,1545080.2633946135,2531964
2014-08-23,1546080.1265085738,539670
2014-08-24,1547082.1074416637,783218
2014-08-25,1548082.8132314729,202513
2014-08-26,1549087.6894624243,616530
2014-08-27,1550088.2249286599,589317
2014-08-28,1551088.1850523942,3544919
2014-08-29,1552087.9777593275,2484994
2014-08-30,1553089.9730328163,1461603
2014-08-31,1554091.1519406252,2124636
2014-09-01,1555091.5483251256,4857611
2014-09-02,1556094.2468191555,1129852
2014-09-03,1557096.2852734635,532613
2014-09-04,1558095.6892235114,3501629
2014-09-05,1559094.6756692496,4680906
2014-09-06,1560095.5189038683,1222098
2014-09-07,1561096.9348802182,777732
2014-09-08,1562097.3364025278,1688018
2014-09-09,1563098.696069555,339007
2014-09-10,1564101.6807336928,1733897
2014-09-11,1565102.0447740383,222204
2014-09-12,1566103.0151015609,2312970
2014-09-13,1567103.804657793,4216517
2014-09-14,1568102.450729016,1008133
2014-09-15,1569105.037478216,241553
2014-09-16,1570105.1020190527,3077599
2014-09-17,1571101.021455252,4033430
2014-09-18,1572103.7168489338,2933572
2014-09-19,1573103.181472656,2891428
2014-09-20,1574100.508934221,821435
2014-09-21,1575101.257315846,4985230
2014-09-22,1576102.5816493994,1743186
2014-09-23,1577101.6310913314,3628867
2014-09-24,1578103.388330161,4797544
2014-09-25,1579108.2544563015,869539
2014-09-26,1580108.5541430798,1690561
2014-09-27,1581112.4861848117,133076
2014-09-28,1582111.6829063427,3419622
2014-09-29,1583111.6091074403,3122011
2014-09-30,1584114.2537600112,2587154
2014-10-01,1585110.656987974,4641132
2014-10-02,1586107.8579020451,663337
2014-10-03,1587105.8212661713,1671297
2014-10-04,1588107.1307808692,705955
2014-10-05,1589105.4955110382,837001
2014-10-06,1590103.0512107213,2727656
2014-10-07,1591100.9050603106,1145297
2014-10-08,1592102.3126285996,4269179
2014-10-09,1593101.903022056,3971244
2014-10-10,1594098.3465501382,3557009
2014-10-11,1595098.1132924468,3974616
2014-10-12,1596098.288847625,1012778
2014-10-13,1597100.4570243983,704623
2014-10-14,1598099.129122754,2104157
2014-10-15,1599094.7795701863,2483614
2014-10-16,1600094.123173307,3664698
2014-10-17,1601088.634598667,2057494
2014-10-18,1602088.1956227059,1312799
2014-10-19,1603088.9653590792,4559937
2014-10-20,1604087.1019810936,4915513
2014-10-21,1605089.4974879606,4460112
2014-10-22,1606090.640071781,1010101
2014-10-23,1607091.82176116,2356571
2014-10-24,1608091.777853362,4467007
2014-10-25,1609094.6344389531,4418856
2014-10-26,1610096.5151419938,3912079
2014-10-27,1611098.6196399652,4049778
2014-10-28,1612097.2161708877,686922
2014-10-29,1613094.0754202765,4948679
2014-10-30,1614089.2374043465,3094908
2014-10-31,1615087.2848876219,2505450
2014-11-01,1616082.2971114183,311068
2014-11-02,1617081.9712033102,1268486
2014-11-03,1618081.7439919154,1527024
2014-11-04,1619082.5011742297,2955145
2014-11-05,1620084.3521026256,2901081
2014-11-06,1621082.358776669,973919
2014-11-07,1622084.4816966117,1192978
2014-11-08,1623081.4303896518,3461809
2014-11-09,1624083.8202321287,867329
2014-11-10,1625083.7770183082,1805613
2014-11-11,1626083.903748254,565891
2014-11-12,1627084.30978067,4497697
2014-11-13,1628087.3042132177,4320958
2014-11-14,1629085.0774255167,2949884
2014-11-15,1630088.3193164116,2663889
2014-11-16,1631090.194629652,3271381
2014-11-17,1632092.730485604,3527007
2014-11-18,1633091.166119567,3367268
2014-11-19,1634092.9166281943,4218173
2014-11-20,1635091.6136850314,2513568
2014-11-21,1636093.1399994344,987064
2014-11-22,1637091.7207612304,4221358
2014-11-23,1638089.4729435185,297349
2014-11-24,1639093.481085823,210202
2014-11-25,1640095.7844224733,3276594
2014-11-26,1641095.2751226455,371760
2014-11-27,1642092.9106946501,4790742
2014-11-28,1643091.4040086428,2696027
2014-11-29,1644090.142607414,4000141
2014-11-30,1645087.77459955,1325306
2014-12-01,1646086.1848982044,3060726
2014-12-02,1647086.296851069,2380858
2014-12-03,1648088.9487387056,4970454
2014-12-04,1649088.2062211747,1877298
2014-12-05,1650087.7394883786,4508893
2014-12-06,1651086.2928923573,1482312
2014-12-07,1652089.563613291,4722617
2014-12-08,1653091.9095560096,3617052
2014-12-09,1654092.354740902,2497946
2014-12-10,1655092.5955885174,4290045
2014-12-11,1656095.3818449446,4401754
2014-12-12,1657097.2661019764,4188360
2014-12-13,1658096.6079972347,3786507
2014-12-14,1659097.216515904,253912
2014-12-15,1660094.1577824776,2779453
2014-12-16,1661094.210553133,2244232
2014-12-17,1662093.7808088341,3665236
2014-12-18,1663092.8454367649,3319751
2014-12-19,1664090.1247751839,4444799
2014-12-20,1665090.2935872616,934246
2014-12-21,1666089.8389662867,2088378
2014-12-22,1667091.384696088,587257
2014-12-23,1668093.261856205,1106137
2014-12-24,1669089.6173366331,796893
2014-12-25,1670093.1516679653,4265744
2014-12-26,1671092.1755522415,2209210
2014-12-27,1672091.3109910241,875174
2014-12-28,1673095.3485793332,2548201
2014-12-29,1674095.2901778661,4284891
2014-12-30,1675094.879335809,2431089
2014-12-31,1676094.1194692857,1573118
2015-01-01,1677094.7881645812,3271814
2015-01-02,1678094.4796465412,699168
2015-01-03,1679095.2004950922,3253638
2015-01-04,1680094.5785140726,1893856
2015-01-05,1681093.4314994563,1496051
2015-01-06,1682093.724742736,1189282
2015-01-07,1683092.9174164387,4289350
2015-01-08,1684093.038256034,1869467
2015-01-09,1685094.5362928985,4182735
2015-01-10,1686094.3284786458,4908800
2015-01-11,1687093.7253406842,1165199
2015-01-12,1688095.7478918557,2631275
2015-01-13,1689092.8535657884,3009831
2015-01-14,1690095.844773787,726175
2015-01-15,1691095.272345294,4053008
2015-01-16,1692095.159171004,2878327
2015-01-17,1693095.3787194095,3119729
2015-01-18,1694092.2697182992,898154
2015-01-19,1695090.8170890855,2893003
2015-01-20,1696091.3948788298,365528
2015-01-21,1697087.7519018094,2309665
2015-01-22,1698089.9714162296,4212735
2015-01-23,1699086.418094637,4088267
2015-01-24,1700090.3030168803,3088633
2015-01-25,1701088.7039737625,3638604
2015-01-26,1702089.6781514161,3734517
2015-01-27,1703085.6314722945,4451098
2015-01-28,1704084.9778749512,142726
2015-01-29,1705082.1287997526,2349178
2015-01-30,1706079.1694824111,4032706
2015-01-31,1707078.6186799477,3246620
2015-02-01,1708078.917040467,4342954
2015-02-02,1709081.4165437336,953905
2015-02-03,1710079.5165859307,2347506
2015-02-04,1711078.851690306,2766474
2015-02-05,1712077.8794380708,2507379
2015-02-06,1713074.7127615018,2524138
2015-02-07,1714073.0832622175,3948330
2015-02-08,1715073.6641207892,2594839
2015-02-09,1716076.721916515,643477
2015-02-10,1717079.991247401,945920
2015-02-11,1718078.8207586682,1014962
2015-02-12,1719077.4236313847,4465714
2015-02-13,1720076.9126002558,646364
2015-02-14,1721076.007089362,2498040
2015-02-15,1722077.0987575352,4128864
2015-02-16,1723077.3798093374,3559600
2015-02-17,1724076.3119920732,2495361
2015-02-18,1725077.4015042314,2059625
2015-02-19,1726075.9875377384,1755756
2015-02-20,1727076.2042524088,2127982
2015-02-21,1728077.447434357,413063
2015-02-22,1729080.2408097903,1936288
2015-02-23,1730079.3045017724,2966177
2015-02-24,1731083.2916408142,1267335
2015-02-25,1732083.4790827862,3649780
2015-02-26,1733082.1584367098,4904605
2015-02-27,1734082.6015081122,1106223
2015-02-28,1735082.3193713306,1534757
2015-03-01,1736082.947208614,656275
2015-03-02,1737087.3890441607,4896448
2015-03-03,1738083.900635715,1929836
2015-03-04,1739082.7357571283,2746064
2015-03-05,1740079.2952273716,2623005
2015-03-06,1741079.468098982,3197353
2015-03-07,1742078.9102572964,4374660
2015-03-08,1743077.7592909115,4274424
2015-03-09,1744076.788944681,644529
2015-03-10,1745074.676625734,873761
2015-03-11,1746075.575721845,1634980
2015-03-12,1747077.5832623318,1694441
2015-03-13,1748075.3631615345,4718349
2015-03-14,1749076.471634744,4656381
2015-03-15,1750074.1852388214,4793656
2015-03-16,1751075.4363977704,215652
2015-03-17,1752072.4121872047,3482318
2015-03-18,1753072.0497269544,1522946
2015-03-19,1754073.1485828017,702500
2015-03-20,1755075.1492906327,3253306
2015-03-21,1756075.3925833334,839954
2015-03-22,1757075.6239127773,3308613
2015-03-23,1758071.4218895137,4614404
2015-03-24,1759071.7711712038,2633573
2015-03-25,1760073.5496930007,3700923
2015-03-26,1761074.4430496788,4131647
2015-03-27,1762077.9325564269,3231142
2015-03-28,1763080.2123280705,4037767
2015-03-29,1764081.1484693047,3822695
2015-03-30,1765081.397353247,4314921
2015-03-31,1766078.7914553876,1089953
2015-04-01,1767080.6176730217,236514
2015-04-02,1768084.9328220177,941863
2015-04-03,1769084.199531837,2902719
2015-04-04,1770085.0537873749,1258401
2015-04-05,1771086.2530641595,4596731
2015-04-06,1772086.7630743252,587076
2015-04-07,1773087.3858382662,219120
2015-04-08,1774088.3033303164,296621
2015-04-09,1775092.310198568,4441428
2015-04-10,1776091.580496168,2184491
2015-04-11,1777089.91725378,4085491
2015-04-12,1778088.8827577769,1206911
2015-04-13,1779090.1644010528,4602839
2015-04-14,1780090.3362702017,3353981
2015-04-15,1781089.2254514585,1776674
2015-04-16,1782086.264163166,4164645
2015-04-17,1783090.6551968344,2951480
2015-04-18,1784092.5523059964,2702996
2015-04-19,1785094.213387518,3917090
2015-04-20,1786096.7724759984,1752333
2015-04-21,1787093.277412072,202866
2015-04-22,1788089.0782658902,1964519
2015-04-23,1789088.7491801195,2687257
2015-04-24,1790086.7398958614,3544424
2015-04-25,1791085.3745301825,1718035
2015-04-26,1792082.9228694125,1679178
2015-04-27,1793085.5379628346,223617
2015-04-28,1794081.5651469422,2823104
2015-04-29,1795082.700075963,2788760
2015-04-30,1796083.6195104604,520312
2015-05-01,1797085.6011232361,1352722
2015-05-02,1798084.5292552395,4141135
2015-05-03,1799087.090176839,4663815
2015-05-04,1800083.2707809876,4936769
2015-05-05,1801082.7452741356,1812542
2015-05-06,1802080.9499124135,1624189
2015-05-07,1803080.0440364273,4843194
2015-05-08,1804078.478679262,1032294
2015-05-09,1805078.3277612426,4759471
2015-05-10,1806078.6001167202,2057067
2015-05-11,1807080.9765576867,1636078
2015-05-12,1808080.4071556153,343122
2015-05-13,1809083.4287175294,1962693
2015-05-14,1810083.141602389,1130670
2015-05-15,1811083.80329633,1140067
2015-05-16,1812086.8409674196,3807743
2015-05-17,1813087.0813278141,1305608
2015-05-18,1814085.67487591,4252403
2015-05-19,1815086.7687071136,3137600
2015-05-20,1816086.3883162756,2814907
2015-05-21,1817084.668443047,2939261
2015-05-22,1818084.9602933603,4327320
2015-05-23,1819083.7868096745,3574843
2015-05-24,1820085.6795431133,3916949
2015-05-25,1821085.4868782754,3058116
2015-05-26,1822085.9836917974,2985662
2015-05-27,1823085.0586353596,3898298
2015-05-28,1824084.4023065981,1163501
2015-05-29,1825085.445987699,4140554
2015-05-30,1826082.8742959257,1694806
2015-05-31,1827081.5953477614,132378
2015-06-01,1828080.7487132775,3308475
2015-06-02,1829080.3260129453,1723037
2015-06-03,1830082.1466616958,4479663
2015-06-04,1831081.9392944293,2806072
2015-06-05,1832081.3052428656,2786326
2015-06-06,1833077.8762880035,1624734
2015-06-07,1834080.980184668,3359560
2015-06-08,1835080.9633688251,3002597
2015-06-09,1836080.542712972,3182716
2015-06-10,1837078.989076969,2971603
2015-06-11,1838080.710998233,309585
2015-06-12,1839079.8782139441,4409934
2015-06-13,1840077.7807062329,2554618
2015-06-14,1841078.5238218897,2010707
2015-06-15,1842076.1475339707,2446088
2015-06-16,1843079.0515101429,341667
2015-06-17,1844078.7353521325,4027760
2015-06-18,1845079.496671974,4453705
2015-06-19,1846080.0666272824,398313
2015-06-20,1847081.9122782028,4820982
2015-06-21,1848079.5785273113,365539
2015-06-22,1849080.894315367,238475
2015-06-23,1850083.2976385453,3772881
2015-06-24,1851084.4178685434,360475
2015-06-25,1852084.5031632874,2876023
2015-06-26,1853085.4777286418,3223042
2015-06-27,1854083.5641902057,1283209
2015-06-28,1855082.9940212546,4433185
2015-06-29,1856080.8975536546,2165308
2015-06-30,1857082.340613426,1898653
2015-07-01,1858080.325795697,3438682
2015-07-02,1859080.900535942,1210828
2015-07-03,1860080.348609168,3414970
2015-07-04,1861076.4730996084,4767388
2015-07-05,1862079.1918012663,1053080
2015-07-06,1863080.5543478292,2773843
2015-07-07,1864080.106534684,2659161
2015-07-08,1865079.639969978,3368542
2015-07-09,1866078.7946366281,448531
2015-07-10,1867077.283980396,3413069
2015-07-11,1868076.9139092348,1772817
2015-07-12,1869076.6524805091,1081374
2015-07-13,1870072.7879681084,579232
2015-07-14,1871070.6131712084,2438917
2015-07-15,1872070.9414960411,3382007
2015-07-16,1873071.4567125859,2068777
2015-07-17,1874071.3832231886,915703
2015-07-18,1875068.3787789135,2721429
2015-07-19,1876070.1323050093,1926233
2015-07-20,1877069.1551563845,4994339
2015-07-21,1878069.8386404493,426741
2015-07-22,1879066.9413493245,2039661
2015-07-23,1880066.8269370946,2108729
2015-07-24,1881065.5805931252,758707
2015-07-25,1882061.3208398789,3456715
2015-07-26,1883060.850682736,1456683
2015-07-27,1884063.042820947,126621
2015-07-28,1885061.020697312,2519433
2015-07-29,1886060.4129392302,4256233
2015-07-30,1887062.2463334757,1720050
2015-07-31,1888062.0559317362,2235588
2015-08-01,1889064.7106743664,2151707
2015-08-02,1890063.262696628,4299953
2015-08-03,1891059.100279674,4202518
2015-08-04,1892062.6629554806,4063259
2015-08-05,1893065.2132843547,4997655
2015-08-06,1894065.465009884,823409
2015-08-07,1895063.3724946592,4179322
2015-08-08,1896063.5143379385,1254653
2015-08-09,1897060.443259579,1481634
2015-08-10,1898059.9952802318,1413501
2015-08-11,1899064.8274878224,1114520
2015-08-12,1900064.8144087628,4641213
2015-08-13,1901062.3605861522,2050413
2015-08-14,1902067.2082734867,3874611
2015-08-15,1903071.6369296082,3048952
2015-08-16,1904067.7882171862,332858
2015-08-17,1905071.008243819,3319315
2015-08-18,1906071.2378157403,3613655
2015-08-19,1907069.0199490057,3544806
2015-08-20,1908069.7227462148,4176477
2015-08-21,1909072.3874705592,4044935
2015-08-22,1910069.8973202314,3453158
2015-08-23,1911068.3289993564,4357493
2015-08-24,1912068.1161369926,2795072
2015-08-25,1913067.2560132924,3452084
2015-08-26,1914068.3425547653,2446568
2015-08-27,1915068.310627174,547259
2015-08-28,1916069.2470451696,3200024
2015-08-29,1917065.923828001,4780758
2015-08-30,1918065.5586077746,3176983
2015-08-31,1919065.1425320255,1114010
2015-09-01,1920063.6946284254,3318877
2015-09-02,1921062.9373754263,2162272
2015-09-03,1922063.220237445,3081402
2015-09-04,1923063.4069257057,1942595
2015-09-05,1924063.1158795862,951578
2015-09-06,1925063.3436641395,3418127
2015-09-07,1926065.9971137615,875611
2015-09-08,1927069.266193832,4538712
2015-09-09,1928064.1669516931,3022577
2015-09-10,1929061.9609562668,4355252
2015-09-11,1930063.044670818,1036777
2015-09-12,1931059.5078152975,934559
2015-09-13,1932058.7977601953,2350956
2015-09-14,1933058.3154282002,150965
2015-09-15,1934057.3103990017,1496522
2015-09-16,1935055.509366832,3144001
2015-09-17,1936055.9038336687,1057832
2015-09-18,1937056.8711219602,1116385
2015-09-19,1938056.105802981,473319
2015-09-20,1939055.6928791907,921313
2015-09-21,1940055.942516754,3714641
2015-09-22,1941056.2885624715,2456475
2015-09-23,1942059.169163472,1704340
2015-09-24,1943062.4629525617,803780
2015-09-25,1944060.0583823796,1982083
2015-09-26,1945061.4225387538,2362853
2015-09-27,1946059.7277428024,4674221
2015-09-28,1947054.9448108193,1179745
2015-09-29,1948055.2113120768,2580449
2015-09-30,1949053.608849627,1293077
2015-10-01,1950058.8399895756,3467698
2015-10-02,1951057.556356513,131726
2015-10-03,1952060.1980279007,2542664
2015-10-04,1953062.5643984033,481943
2015-10-05,1954060.751868491,3733982
2015-10-06,1955059.8165662708,1084672
2015-10-07,1956060.5065850404,3110340
2015-10-08,1957061.9939640937,3511940
2015-10-09,1958065.0089207697,203803
2015-10-10,1959066.7609620092,751210
2015-10-11,1960064.0856138028,3450378
2015-10-12,1961061.8395659165,1391151
2015-10-13,1962059.4014981373,2032892
2015-10-14,1963058.3472505242,654348
2015-10-15,1964057.6121037274,4005144
2015-10-16,1965058.5373814872,1079249
2015-10-17,1966060.5874866215,2178910
2015-10-18,1967062.367190851,2864480
2015-10-19,1968061.1830069069,3328212
2015-10-20,1969062.4268637563,3006603
2015-10-21,1970064.2063674263,4167786
2015-10-22,1971062.1631527205,4406060
2015-10-23,1972060.3400052905,332728
2015-10-24,1973059.4812523262,517091
2015-10-25,1974058.3925295642,1976777
2015-10-26,1975059.2965404969,4496520
2015-10-27,1976056.8623091474,2771261
2015-10-28,1977057.2654014295,2645339
2015-10-29,1978058.0213749933,1795576
2015-10-30,1979059.8480849194,2566304
2015-10-31,1980056.6116731493,4007933
2015-11-01,1981052.115759878,3260279
2015-11-02,1982052.6231138085,2064100
2015-11-03,1983049.4894415664,3595623
2015-11-04,1984051.7097316475,2453866
2015-11-05,1985053.1719859636,2033857
2015-11-06,1986051.9752880556,4604518
2015-11-07,1987053.1126186606,1390097
2015-11-08,1988049.8464588793,1907665
2015-11-09,1989047.736980906,4675019
2015-11-10,1990047.8069970727,2193218
2015-11-11,1991050.860910359,2367464
2015-11-12,1992050.7644840288,326275
2015-11-13,1993052.379031874,840225
2015-11-14,1994051.238329959,4129463
2015-11-15,1995049.5314277187,1475106
2015-11-16,1996049.0137370084,4642105
2015-11-17,1997050.5776902083,3697711
2015-11-18,1998047.9286017744,1745309
2015-11-19,1999047.8644594648,614633
2015-11-20,2000045.7535646171,1786295
2015-11-21,2001045.5362486944,2622326
2015-11-22,2002048.1474805297,4503419
2015-11-23,2003048.269271124,282931
2015-11-24,2004048.05962903,2490745
2015-11-25,2005050.1701617376,131692
2015-11-26,2006045.547581218,695346
2015-11-27,2007044.763915041,4185412
2015-11-28,2008045.960492992,2363868
2015-11-29,2009049.8193739832,339257
2015-11-30,2010049.2392428808,4861109
2015-12-01,2011048.4823695105,2565791
2015-12-02,2012049.1120249585,1505279
2015-12-03,2013047.8780243692,2648237
2015-12-04,2014045.7290712793,1196514
2015-12-05,2015045.0685644795,1829151
2015-12-06,2016047.6907194448,4180410
2015-12-07,2017047.8714414332,1983937
2015-12-08,2018050.9571856717,2093829
2015-12-09,2019050.672952958,2754407
2015-12-10,2020048.5759387983,4408889
2015-12-11,2021048.6081913367,948424
2015-12-12,2022050.0185958117,1991749
2015-12-13,2023051.2868484906,4457929
2015-12-14,2024049.648556403,3450183
2015-12-15,2025052.6193157663,1985846
2015-12-16,2026053.6368700254,572625
2015-12-17,2027055.0355677733,2426917
2015-12-18,2028057.1433627598,1704194
2015-12-19,2029055.0310758955,3731193
2015-12-20,2030057.0586783453,4003510
2015-12-21,2031055.8389314127,3869585
2015-12-22,2032054.396817659,4680328
2015-12-23,2033055.5873159303,3029705
2015-12-24,2034057.5978164936,1657006
2015-12-25,2035056.697278987,4629282
2015-12-26,2036056.8660032875,4804266
2015-12-27,2037055.5476518413,2634857
2015-12-28,2038055.3604320236,1540616
2015-12-29,2039052.5864723849,2000276
2015-12-30,2040055.838749722,1582884
2015-12-31,2041056.5939708666,112439
2016-01-01,2042055.977153532,394085
2016-01-02,2043054.9005658377,4888528
2016-01-03,2044057.8112129327,2729840
2016-01-04,2045058.2729784455,4355621
2016-01-05,2046059.2558998289,1725260
2016-01-06,2047057.925254213,4756523
2016-01-07,2048059.7378684834,1445686
2016-01-08,2049055.0186663799,219429
2016-01-09,2050053.936884158,1220537
2016-01-10,2051057.5858299856,1819103
2016-01-11,2052058.5187863926,1569898
2016-01-12,2053060.5334755904,871465
2016-01-13,2054059.5347678103,1498597
2016-01-14,2055060.6904718715,1677948
2016-01-15,2056061.1386653262,4300554
2016-01-16,2057061.6347943821,1668981
2016-01-17,2058060.4389566602,3463778
2016-01-18,2059061.3582453227,3647937
2016-01-19,2060059.5813846255,2009230
2016-01-20,2061059.4483614478,2454203
2016-01-21,2062058.3543682967,1876460
2016-01-22,2063056.7690328397,2078876
2016-01-23,2064058.0381584477,1312311
2016-01-24,2065058.5297063712,369956
2016-01-25,2066059.995453942,2550513
2016-01-26,2067059.4088438447,960393
2016-01-27,2068058.3206570623,2233882
2016-01-28,2069057.787367796,3346966
2016-01-29,2070057.8310122672,2912068
2016-01-30,2071058.6965882194,4904731
2016-01-31,2072058.2633861722,652820
2016-02-01,2073059.0973663728,745436
2016-02-02,2074056.7759109444,2794994
2016-02-03,2075059.4228841146,210134
2016-02-04,2076059.6668449254,1660847
2016-02-05,2077060.8360811297,3800998
2016-02-06,2078062.0486163863,1873207
2016-02-07,2079068.412340211,1782197
2016-02-08,2080070.6953892028,1422188
2016-02-09,2081069.259890417,3966517
2016-02-10,2082071.2774633316,4531404
2016-02-11,2083075.1954713848,1137502
2016-02-12,2084073.1686328112,3958815
2016-02-13,2085077.4396231193,2439824
2016-02-14,2086074.9929968584,868871
2016-02-15,2087075.0818086155,4502031
2016-02-16,2088072.5957217247,2958412
2016-02-17,2089071.405159273,3155906
2016-02-18,2090069.0230956129,3502033
2016-02-19,2091070.3602390972,1377286
2016-02-20,2092072.5001169434,2454074
2016-02-21,2093077.4589603285,724535
2016-02-22,2094074.966911629,1553191
2016-02-23,2095073.2126087188,849409
2016-02-24,2096075.0872198357,3322433
2016-02-25,2097073.971436848,1336888
2016-02-26,2098073.3542299676,3733810
2016-02-27,2099069.195686694,4219424
2016-02-28,2100068.930495626,3397161
2016-02-29,2101072.076232506,3924100
2016-03-01,2102071.742635327,1240887
2016-03-02,2103070.469951794,1613323
2016-03-03,2104066.5506941057,2002384
2016-03-04,2105067.993631636,2306269
2016-03-05,2106065.199178326,154067
2016-03-06,2107069.194284404,2364152
2016-03-07,2108067.3716278826,3064603
2016-03-08,2109067.0617414955,1996179
2016-03-09,2110065.72355036,2486454
2016-03-10,2111064.0439978596,3970853
2016-03-11,2112064.8446501386,3511321
2016-03-12,2113063.991401513,4514779
2016-03-13,2114064.4852021593,124268
2016-03-14,2115065.632432568,1089825
2016-03-15,2116065.714991611,3463087
2016-03-16,2117065.860691395,1868640
2016-03-17,2118064.8555681626,2071502
2016-03-18,2119062.3673736295,4251203
2016-03-19,2120061.948763509,1262309
2016-03-20,2121062.5550147328,1461848
2016-03-21,2122059.9729387267,2878286
2016-03-22,2123057.4365989864,1702578
2016-03-23,2124056.875016038,4507107
2016-03-24,2125057.969062148,3140129
2016-03-25,2126058.1209208146,4208534
2016-03-26,2127057.610693233,1236570
2016-03-27,2128056.3589021997,704116
2016-03-28,2129057.569434392,797059
2016-03-29,2130056.454702759,863923
2016-03-30,2131052.4802022954,3429493
2016-03-31,2132049.6121222475,562771
2016-04-01,2133048.3856290313,4420021
2016-04-02,2134048.228518289,3679470
2016-04-03,2135049.796392711,1182675
2016-04-04,2136051.045251781,860995
2016-04-05,2137053.66254787,3734232
2016-04-06,2138055.0995898903,3398932
2016-04-07,2139056.9377676426,2137226
2016-04-08,2140056.954177874,1300200
2016-04-09,2141059.3312056377,4260173
2016-04-10,2142059.5955525464,4041580
2016-04-11,2143059.808019047,1137785
2016-04-12,2144058.620097131,1181026
2016-04-13,2145061.202046811,2087595
2016-04-14,2146063.491988771,444141
2016-04-15,2147061.5769915716,3257118
2016-04-16,2148063.6125867893,4727152
2016-04-17,2149064.3677284825,550565
2016-04-18,2150063.387249116,2991659
2016-04-19,2151062.4172558077,647863
2016-04-20,2152061.474407347,3825031
2016-04-21,2153061.547550291,1128538
2016-04-22,2154063.6906612916,1499084
2016-04-23,2155062.880372017,3702208
2016-04-24,2156063.3666000674,1148131
2016-04-25,2157065.54179857,2316279
2016-04-26,2158066.0074599204,2180314
2016-04-27,2159066.8338951995,4791649
2016-04-28,2160066.906382961,927773
2016-04-29,2161065.3675848334,4083076
2016-04-30,2162064.4844359793,275585
2016-05-01,2163069.265927089,4833146
2016-05-02,2164069.759177339,4231484
2016-05-03,2165073.3876455915,4111936
2016-05-04,2166075.6707906015,2793145
2016-05-05,2167075.8374073347,810825
2016-05-06,2168074.8166109105,512274
2016-05-07,2169074.7781174798,312090
2016-05-08,2170074.7637609933,4119630
2016-05-09,2171074.8690596963,2496076
2016-05-10,2172073.839292721,1185247
2016-05-11,2173072.688367433,1614176
2016-05-12,2174069.488201516,3764815
2016-05-13,2175070.8615476894,4833438
2016-05-14,2176069.0889697066,437829
2016-05-15,2177072.2722160527,3301534
2016-05-16,2178069.1019475544,4550462
2016-05-17,2179071.547706393,3731746
2016-05-18,2180071.5604663766,1709200
2016-05-19,2181068.5675097983,4791224
2016-05-20,2182066.3865537224,621543
2016-05-21,2183065.4905251428,3188701
2016-05-22,2184063.7086158027,1355770
2016-05-23,2185063.956098183,1308742
2016-05-24,2186067.1798193017,1390017
2016-05-25,2187066.1958387187,4799018
